train test method run dataset classifier noPoints
0.874476987447699 0.855670103092783 peakStatus 30 ecoli svmLinear 13
0.874476987447699 0.793814432989691 peakDegree 11 ecoli svmLinear 7
0.870292887029289 0.876288659793814 peakStatus 25 ecoli svmLinear 10
0.882845188284519 0.876288659793814 peakClustCoef 13 ecoli svmLinear 10
0.861924686192469 0.876288659793814 peakStatus 27 ecoli svmLinear 12
0.849372384937239 0.845360824742268 peakStatus 28 ecoli svmLinear 7
0.916317991631799 0.824742268041237 peakPN 20 ecoli svmLinear 41
0.891213389121339 0.876288659793814 peakPN 30 ecoli svmLinear 39
0.907949790794979 0.865979381443299 peakPN 25 ecoli svmLinear 26
0.874476987447699 0.793814432989691 peakClustCoef 11 ecoli svmLinear 7
0.874476987447699 0.845360824742268 peakPageRank 13 ecoli svmLinear 9
0.899581589958159 0.876288659793814 peakPN 27 ecoli svmLinear 33
0.903765690376569 0.876288659793814 peakPN 28 ecoli svmLinear 37
0.841004184100418 0.804123711340206 peakDegree 17 ecoli svmLinear 10
0.841004184100418 0.793814432989691 peakPageRank 11 ecoli svmLinear 5
0.841004184100418 0.804123711340206 peakClustCoef 17 ecoli svmLinear 10
0.866108786610879 0.845360824742268 peakStatus 13 ecoli svmLinear 9
0.861924686192469 0.907216494845361 peakDegree 15 ecoli svmLinear 11
0.882845188284519 0.845360824742268 peakStatus 11 ecoli svmLinear 12
0.443514644351464 0.443298969072165 peakPageRank 17 ecoli svmLinear 1
0.924686192468619 0.835051546391753 peakPN 13 ecoli svmLinear 39
0.882845188284519 0.88659793814433 peakDegree 26 ecoli svmLinear 10
0.899581589958159 0.824742268041237 peakPN 11 ecoli svmLinear 43
0.861924686192469 0.907216494845361 peakClustCoef 15 ecoli svmLinear 11
0.887029288702929 0.876288659793814 peakDegree 4 ecoli svmLinear 8
0.882845188284519 0.88659793814433 peakClustCoef 26 ecoli svmLinear 10
0.861924686192469 0.845360824742268 peakDegree 22 ecoli svmLinear 9
0.857740585774059 0.855670103092783 peakDegree 3 ecoli svmLinear 10
0.866108786610879 0.917525773195876 peakPageRank 15 ecoli svmLinear 8
0.845188284518828 0.824742268041237 peakStatus 17 ecoli svmLinear 9
0.887029288702929 0.876288659793814 peakClustCoef 4 ecoli svmLinear 8
0.803347280334728 0.783505154639175 peakPageRank 26 ecoli svmLinear 3
0.861924686192469 0.845360824742268 peakClustCoef 22 ecoli svmLinear 9
0.891213389121339 0.865979381443299 peakPN 17 ecoli svmLinear 41
0.857740585774059 0.855670103092783 peakClustCoef 3 ecoli svmLinear 10
0.824267782426778 0.845360824742268 peakPageRank 4 ecoli svmLinear 5
0.849372384937239 0.804123711340206 peakDegree 9 ecoli svmLinear 7
0.757322175732218 0.752577319587629 peakPageRank 22 ecoli svmLinear 2
0.832635983263598 0.917525773195876 peakStatus 15 ecoli svmLinear 8
0.765690376569038 0.711340206185567 peakPageRank 3 ecoli svmLinear 2
0.845188284518828 0.917525773195876 peakDegree 18 ecoli svmLinear 9
0.853556485355649 0.88659793814433 peakStatus 26 ecoli svmLinear 12
0.849372384937239 0.804123711340206 peakClustCoef 9 ecoli svmLinear 7
0.887029288702929 0.896907216494845 peakPN 15 ecoli svmLinear 39
0.874476987447699 0.855670103092783 peakStatus 4 ecoli svmLinear 11
0.887029288702929 0.88659793814433 peakPN 26 ecoli svmLinear 35
0.845188284518828 0.917525773195876 peakClustCoef 18 ecoli svmLinear 9
