train test method run dataset classifier noPoints
0.806691449814126 0.695652173913043 peakDegree 14 pima-indians-diabetes rpart 17
1 0.756521739130435 peakDegree 15 pima-indians-diabetes rf 23
0.765799256505576 0.678260869565217 peakDegree 15 pima-indians-diabetes rpart 23
0.782527881040892 0.734782608695652 peakDegree 23 pima-indians-diabetes knn 23
0.843866171003718 0.769565217391304 peakDegree 23 pima-indians-diabetes svmRadial 23
1 0.730434782608696 peakDegree 23 pima-indians-diabetes rf 23
0.771375464684015 0.704347826086957 peakDegree 23 pima-indians-diabetes rpart 23
0.773234200743494 0.739130434782609 peakDegree 1 pima-indians-diabetes knn 16
0.804832713754647 0.752173913043478 peakDegree 1 pima-indians-diabetes svmRadial 16
0.773234200743494 0.734782608695652 peakDegree 16 pima-indians-diabetes knn 20
0.752788104089219 0.743478260869565 peakDegree 5 pima-indians-diabetes knn 23
0.810408921933085 0.730434782608696 peakDegree 16 pima-indians-diabetes svmRadial 20
0.817843866171004 0.765217391304348 peakDegree 5 pima-indians-diabetes svmRadial 23
0.767657992565056 0.765217391304348 peakDegree 20 pima-indians-diabetes knn 19
0.784386617100372 0.726086956521739 peakDegree 6 pima-indians-diabetes knn 20
0.819702602230483 0.804347826086957 peakDegree 20 pima-indians-diabetes svmRadial 19
0.808550185873606 0.752173913043478 peakDegree 6 pima-indians-diabetes svmRadial 20
1 0.721739130434783 peakDegree 1 pima-indians-diabetes rf 16
0.78996282527881 0.708695652173913 peakDegree 1 pima-indians-diabetes rpart 16
0.756505576208178 0.743478260869565 peakDegree 28 pima-indians-diabetes knn 19
0.771375464684015 0.773913043478261 peakDegree 11 pima-indians-diabetes knn 20
1 0.734782608695652 peakDegree 16 pima-indians-diabetes rf 20
0.745353159851301 0.760869565217391 peakDegree 25 pima-indians-diabetes knn 25
0.739776951672863 0.669565217391304 peakDegree 16 pima-indians-diabetes rpart 20
0.812267657992565 0.743478260869565 peakDegree 28 pima-indians-diabetes svmRadial 19
0.817843866171004 0.782608695652174 peakDegree 11 pima-indians-diabetes svmRadial 20
0.775092936802974 0.739130434782609 peakDegree 10 pima-indians-diabetes knn 25
1 0.730434782608696 peakDegree 5 pima-indians-diabetes rf 23
0.721189591078067 0.669565217391304 peakDegree 5 pima-indians-diabetes rpart 23
0.784386617100372 0.778260869565217 peakDegree 25 pima-indians-diabetes svmRadial 25
0.804832713754647 0.773913043478261 peakDegree 10 pima-indians-diabetes svmRadial 25
1 0.78695652173913 peakDegree 20 pima-indians-diabetes rf 19
1 0.730434782608696 peakDegree 6 pima-indians-diabetes rf 20
0.765799256505576 0.747826086956522 peakDegree 20 pima-indians-diabetes rpart 19
0.776951672862453 0.71304347826087 peakDegree 6 pima-indians-diabetes rpart 20
0.776951672862453 0.730434782608696 peakDegree 22 pima-indians-diabetes knn 25
0.771375464684015 0.726086956521739 peakDegree 3 pima-indians-diabetes knn 26
0.773234200743494 0.717391304347826 peakDegree 24 pima-indians-diabetes knn 16
0.773234200743494 0.752173913043478 peakDegree 4 pima-indians-diabetes knn 23
0.827137546468402 0.769565217391304 peakDegree 22 pima-indians-diabetes svmRadial 25
0.825278810408922 0.769565217391304 peakDegree 3 pima-indians-diabetes svmRadial 26
0.812267657992565 0.765217391304348 peakDegree 24 pima-indians-diabetes svmRadial 16
0.776951672862453 0.743478260869565 peakDegree 17 pima-indians-diabetes knn 17
0.819702602230483 0.778260869565217 peakDegree 4 pima-indians-diabetes svmRadial 23
1 0.760869565217391 peakDegree 28 pima-indians-diabetes rf 19
0.778810408921933 0.704347826086957 peakDegree 28 pima-indians-diabetes rpart 19
0.812267657992565 0.765217391304348 peakDegree 17 pima-indians-diabetes svmRadial 17
1 0.765217391304348 peakDegree 11 pima-indians-diabetes rf 20
0.801115241635688 0.752173913043478 peakDegree 11 pima-indians-diabetes rpart 20
0.763940520446097 0.721739130434783 peakDegree 29 pima-indians-diabetes knn 19
0.758364312267658 0.752173913043478 peakDegree 2 pima-indians-diabetes knn 14
1 0.769565217391304 peakDegree 25 pima-indians-diabetes rf 25
0.842007434944238 0.765217391304348 peakDegree 29 pima-indians-diabetes svmRadial 19
0.762081784386617 0.752173913043478 peakDegree 25 pima-indians-diabetes rpart 25
1 0.747826086956522 peakDegree 10 pima-indians-diabetes rf 25
0.788104089219331 0.7 peakDegree 19 pima-indians-diabetes knn 23
0.843866171003718 0.769565217391304 peakDegree 2 pima-indians-diabetes svmRadial 14
0.788104089219331 0.747826086956522 peakDegree 10 pima-indians-diabetes rpart 25
0.754646840148699 0.743478260869565 peakDegree 26 pima-indians-diabetes knn 19
0.758364312267658 0.734782608695652 peakDegree 18 pima-indians-diabetes knn 19
0.83271375464684 0.739130434782609 peakDegree 19 pima-indians-diabetes svmRadial 23
1 0.760869565217391 peakDegree 24 pima-indians-diabetes rf 16
0.808550185873606 0.795652173913043 peakDegree 26 pima-indians-diabetes svmRadial 19
0.782527881040892 0.673913043478261 peakDegree 24 pima-indians-diabetes rpart 16
0.745353159851301 0.739130434782609 peakDegree 12 pima-indians-diabetes knn 22
1 0.743478260869565 peakDegree 4 pima-indians-diabetes rf 23
0.815985130111524 0.739130434782609 peakDegree 18 pima-indians-diabetes svmRadial 19
0.745353159851301 0.691304347826087 peakDegree 4 pima-indians-diabetes rpart 23
1 0.734782608695652 peakDegree 22 pima-indians-diabetes rf 25
1 0.743478260869565 peakDegree 3 pima-indians-diabetes rf 26
1 0.747826086956522 peakDegree 17 pima-indians-diabetes rf 17
0.78996282527881 0.71304347826087 peakDegree 22 pima-indians-diabetes rpart 25
0.74907063197026 0.708695652173913 peakDegree 13 pima-indians-diabetes knn 22
0.786245353159851 0.7 peakDegree 3 pima-indians-diabetes rpart 26
0.769516728624535 0.691304347826087 peakDegree 17 pima-indians-diabetes rpart 17
0.851301115241636 0.778260869565217 peakDegree 12 pima-indians-diabetes svmRadial 22
0.825278810408922 0.739130434782609 peakDegree 13 pima-indians-diabetes svmRadial 22
1 0.739130434782609 peakDegree 2 pima-indians-diabetes rf 14
0.767657992565056 0.743478260869565 peakDegree 2 pima-indians-diabetes rpart 14
1 0.734782608695652 peakDegree 29 pima-indians-diabetes rf 19
0.780669144981413 0.752173913043478 peakDegree 9 pima-indians-diabetes knn 21
0.767657992565056 0.704347826086957 peakDegree 29 pima-indians-diabetes rpart 19
1 0.730434782608696 peakDegree 19 pima-indians-diabetes rf 23
1 0.78695652173913 peakDegree 26 pima-indians-diabetes rf 19
0.775092936802974 0.730434782608696 peakDegree 19 pima-indians-diabetes rpart 23
1 0.739130434782609 peakDegree 18 pima-indians-diabetes rf 19
0.732342007434944 0.7 peakDegree 26 pima-indians-diabetes rpart 19
0.801115241635688 0.756521739130435 peakDegree 9 pima-indians-diabetes svmRadial 21
0.788104089219331 0.730434782608696 peakDegree 18 pima-indians-diabetes rpart 19
1 0.756521739130435 peakDegree 12 pima-indians-diabetes rf 22
0.784386617100372 0.730434782608696 peakDegree 12 pima-indians-diabetes rpart 22
1 0.721739130434783 peakDegree 13 pima-indians-diabetes rf 22
0.799256505576208 0.734782608695652 peakDegree 13 pima-indians-diabetes rpart 22
0.754646840148699 0.760869565217391 peakDegree 27 pima-indians-diabetes knn 21
1 0.739130434782609 peakDegree 9 pima-indians-diabetes rf 21
0.788104089219331 0.721739130434783 peakDegree 9 pima-indians-diabetes rpart 21
0.819702602230483 0.791304347826087 peakDegree 27 pima-indians-diabetes svmRadial 21
1 0.773913043478261 peakDegree 27 pima-indians-diabetes rf 21
0.786245353159851 0.756521739130435 peakDegree 27 pima-indians-diabetes rpart 21
0.765799256505576 0.747826086956522 peakDegree 7 pima-indians-diabetes knn 24
0.830855018587361 0.752173913043478 peakDegree 7 pima-indians-diabetes svmRadial 24
1 0.765217391304348 peakDegree 7 pima-indians-diabetes rf 24
0.763940520446097 0.747826086956522 peakDegree 7 pima-indians-diabetes rpart 24
0.821917808219178 0.483870967741935 peakDegree 8 sonar.all knn 3
0.828767123287671 0.580645161290323 peakDegree 8 sonar.all svmRadial 3
1 0.580645161290323 peakDegree 8 sonar.all rf 3
0.842465753424658 0.645161290322581 peakDegree 8 sonar.all rpart 3
0.86986301369863 0.661290322580645 peakDegree 30 sonar.all knn 6
0.808219178082192 0.709677419354839 peakDegree 30 sonar.all svmRadial 6
1 0.774193548387097 peakDegree 30 sonar.all rf 6
0.815068493150685 0.725806451612903 peakDegree 30 sonar.all rpart 6
0.746575342465753 0.790322580645161 peakDegree 21 sonar.all knn 8
0.993150684931507 0.82258064516129 peakDegree 21 sonar.all svmRadial 8
0.842465753424658 0.693548387096774 peakDegree 14 sonar.all knn 7
0.938356164383562 0.67741935483871 peakDegree 14 sonar.all svmRadial 7
1 0.806451612903226 peakDegree 21 sonar.all rf 8
0.815068493150685 0.790322580645161 peakDegree 21 sonar.all rpart 8
1 0.709677419354839 peakDegree 14 sonar.all rf 7
0.780821917808219 0.693548387096774 peakDegree 14 sonar.all rpart 7
0.849315068493151 0.774193548387097 peakDegree 15 sonar.all knn 6
0.917808219178082 0.870967741935484 peakDegree 15 sonar.all svmRadial 6
1 0.774193548387097 peakDegree 15 sonar.all rf 6
0.828767123287671 0.645161290322581 peakDegree 15 sonar.all rpart 6
0.842465753424658 0.806451612903226 peakDegree 23 sonar.all knn 8
0.924657534246575 0.838709677419355 peakDegree 23 sonar.all svmRadial 8
1 0.725806451612903 peakDegree 23 sonar.all rf 8
0.842465753424658 0.790322580645161 peakDegree 23 sonar.all rpart 8
0.856164383561644 0.67741935483871 peakDegree 1 sonar.all knn 6
0.979452054794521 0.790322580645161 peakDegree 1 sonar.all svmRadial 6
1 0.741935483870968 peakDegree 1 sonar.all rf 6
0.780821917808219 0.645161290322581 peakDegree 1 sonar.all rpart 6
0.767123287671233 0.645161290322581 peakDegree 16 sonar.all knn 4
0.808219178082192 0.725806451612903 peakDegree 16 sonar.all svmRadial 4
1 0.725806451612903 peakDegree 16 sonar.all rf 4
0.732876712328767 0.661290322580645 peakDegree 16 sonar.all rpart 4
0.801369863013699 0.596774193548387 peakDegree 5 sonar.all knn 4
0.883561643835616 0.564516129032258 peakDegree 5 sonar.all svmRadial 4
1 0.596774193548387 peakDegree 5 sonar.all rf 4
0.821917808219178 0.564516129032258 peakDegree 5 sonar.all rpart 4
0.684931506849315 0.741935483870968 peakDegree 6 sonar.all knn 3
0.746575342465753 0.693548387096774 peakDegree 20 sonar.all knn 3
0.787671232876712 0.709677419354839 peakDegree 6 sonar.all svmRadial 3
0.767123287671233 0.645161290322581 peakDegree 20 sonar.all svmRadial 3
1 0.725806451612903 peakDegree 20 sonar.all rf 3
1 0.725806451612903 peakDegree 6 sonar.all rf 3
0.753424657534247 0.790322580645161 peakDegree 20 sonar.all rpart 3
0.712328767123288 0.629032258064516 peakDegree 6 sonar.all rpart 3
0.821917808219178 0.838709677419355 peakDegree 28 sonar.all knn 7
0.910958904109589 0.82258064516129 peakDegree 28 sonar.all svmRadial 7
0.753424657534247 0.725806451612903 peakDegree 11 sonar.all knn 4
0.801369863013699 0.709677419354839 peakDegree 11 sonar.all svmRadial 4
1 0.82258064516129 peakDegree 28 sonar.all rf 7
0.849315068493151 0.709677419354839 peakDegree 28 sonar.all rpart 7
1 0.709677419354839 peakDegree 11 sonar.all rf 4
0.705479452054795 0.693548387096774 peakDegree 11 sonar.all rpart 4
0.86986301369863 0.709677419354839 peakDegree 25 sonar.all knn 9
0.952054794520548 0.661290322580645 peakDegree 25 sonar.all svmRadial 9
0.856164383561644 0.790322580645161 peakDegree 10 sonar.all knn 9
0.958904109589041 0.693548387096774 peakDegree 10 sonar.all svmRadial 9
1 0.790322580645161 peakDegree 25 sonar.all rf 9
0.73972602739726 0.629032258064516 peakDegree 24 sonar.all knn 6
0.780821917808219 0.709677419354839 peakDegree 25 sonar.all rpart 9
1 0.67741935483871 peakDegree 10 sonar.all rf 9
0.86986301369863 0.693548387096774 peakDegree 10 sonar.all rpart 9
0.794520547945205 0.758064516129032 peakDegree 24 sonar.all svmRadial 6
0.849315068493151 0.725806451612903 peakDegree 4 sonar.all knn 6
1 0.741935483870968 peakDegree 24 sonar.all rf 6
0.787671232876712 0.661290322580645 peakDegree 24 sonar.all rpart 6
0.732876712328767 0.580645161290323 peakDegree 17 sonar.all knn 4
0.835616438356164 0.741935483870968 peakDegree 4 sonar.all svmRadial 6
0.753424657534247 0.709677419354839 peakDegree 22 sonar.all knn 3
0.684931506849315 0.725806451612903 peakDegree 3 sonar.all knn 4
0.794520547945205 0.709677419354839 peakDegree 17 sonar.all svmRadial 4
0.897260273972603 0.82258064516129 peakDegree 22 sonar.all svmRadial 3
1 0.67741935483871 peakDegree 4 sonar.all rf 6
1 0.806451612903226 peakDegree 22 sonar.all rf 3
0.787671232876712 0.758064516129032 peakDegree 3 sonar.all svmRadial 4
1 0.645161290322581 peakDegree 17 sonar.all rf 4
0.849315068493151 0.612903225806452 peakDegree 4 sonar.all rpart 6
0.657534246575342 0.645161290322581 peakDegree 22 sonar.all rpart 3
0.828767123287671 0.629032258064516 peakDegree 17 sonar.all rpart 4
1 0.725806451612903 peakDegree 3 sonar.all rf 4
0.719178082191781 0.661290322580645 peakDegree 3 sonar.all rpart 4
0.815068493150685 0.758064516129032 peakDegree 2 sonar.all knn 4
0.828767123287671 0.661290322580645 peakDegree 29 sonar.all knn 5
0.904109589041096 0.774193548387097 peakDegree 2 sonar.all svmRadial 4
0.89041095890411 0.709677419354839 peakDegree 29 sonar.all svmRadial 5
1 0.741935483870968 peakDegree 2 sonar.all rf 4
1 0.758064516129032 peakDegree 29 sonar.all rf 5
0.849315068493151 0.709677419354839 peakDegree 2 sonar.all rpart 4
0.828767123287671 0.67741935483871 peakDegree 29 sonar.all rpart 5
0.780821917808219 0.741935483870968 peakDegree 19 sonar.all knn 4
0.931506849315068 0.774193548387097 peakDegree 19 sonar.all svmRadial 4
0.876712328767123 0.741935483870968 peakDegree 26 sonar.all knn 5
0.856164383561644 0.612903225806452 peakDegree 18 sonar.all knn 4
1 0.758064516129032 peakDegree 19 sonar.all rf 4
0.89041095890411 0.693548387096774 peakDegree 26 sonar.all svmRadial 5
0.856164383561644 0.758064516129032 peakDegree 19 sonar.all rpart 4
0.863013698630137 0.693548387096774 peakDegree 18 sonar.all svmRadial 4
1 0.67741935483871 peakDegree 26 sonar.all rf 5
1 0.725806451612903 peakDegree 18 sonar.all rf 4
0.856164383561644 0.725806451612903 peakDegree 26 sonar.all rpart 5
0.863013698630137 0.661290322580645 peakDegree 18 sonar.all rpart 4
0.780821917808219 0.67741935483871 peakDegree 12 sonar.all knn 4
0.835616438356164 0.661290322580645 peakDegree 12 sonar.all svmRadial 4
0.835616438356164 0.741935483870968 peakDegree 13 sonar.all knn 4
1 0.709677419354839 peakDegree 12 sonar.all rf 4
0.883561643835616 0.82258064516129 peakDegree 13 sonar.all svmRadial 4
0.842465753424658 0.741935483870968 peakDegree 12 sonar.all rpart 4
1 0.774193548387097 peakDegree 13 sonar.all rf 4
0.849315068493151 0.709677419354839 peakDegree 13 sonar.all rpart 4
0.808219178082192 0.709677419354839 peakDegree 9 sonar.all knn 5
0.910958904109589 0.790322580645161 peakDegree 9 sonar.all svmRadial 5
1 0.709677419354839 peakDegree 9 sonar.all rf 5
0.849315068493151 0.741935483870968 peakDegree 9 sonar.all rpart 5
0.780821917808219 0.758064516129032 peakDegree 27 sonar.all knn 5
0.842465753424658 0.709677419354839 peakDegree 27 sonar.all svmRadial 5
1 0.661290322580645 peakDegree 27 sonar.all rf 5
0.794520547945205 0.758064516129032 peakDegree 27 sonar.all rpart 5
0.726027397260274 0.790322580645161 peakDegree 7 sonar.all knn 2
0.76027397260274 0.806451612903226 peakDegree 7 sonar.all svmRadial 2
1 0.725806451612903 peakDegree 7 sonar.all rf 2
0.794520547945205 0.774193548387097 peakDegree 7 sonar.all rpart 2
0.94186765615337 0.891774891774892 peakDegree 14 image-segmentation knn 23
0.991960420531849 0.95959595959596 peakDegree 14 image-segmentation svmRadial 23
0.929499072356215 0.89033189033189 peakDegree 16 image-segmentation knn 25
0.935064935064935 0.896103896103896 peakDegree 1 image-segmentation knn 24
0.933209647495362 0.909090909090909 peakDegree 26 image-segmentation knn 21
1 0.933621933621934 peakDegree 14 image-segmentation rf 23
0.821892393320965 0.782106782106782 peakDegree 14 image-segmentation rpart 23
0.98886827458256 0.946608946608947 peakDegree 16 image-segmentation svmRadial 25
0.990105132962276 0.965367965367965 peakDegree 1 image-segmentation svmRadial 24
0.995670995670996 0.962481962481962 peakDegree 26 image-segmentation svmRadial 21
0.933209647495362 0.910533910533911 peakDegree 18 image-segmentation knn 33
0.932591218305504 0.897546897546898 peakDegree 12 image-segmentation knn 29
0.991960420531849 0.952380952380952 peakDegree 18 image-segmentation svmRadial 33
1 0.926406926406926 peakDegree 16 image-segmentation rf 25
0.77612863327149 0.75036075036075 peakDegree 16 image-segmentation rpart 25
0.992578849721707 0.94949494949495 peakDegree 12 image-segmentation svmRadial 29
1 0.926406926406926 peakDegree 1 image-segmentation rf 24
0.774273345701917 0.772005772005772 peakDegree 1 image-segmentation rpart 24
1 0.932178932178932 peakDegree 26 image-segmentation rf 21
0.815708101422387 0.782106782106782 peakDegree 26 image-segmentation rpart 21
1 0.933621933621934 peakDegree 12 image-segmentation rf 29
0.831168831168831 0.796536796536797 peakDegree 12 image-segmentation rpart 29
1 0.935064935064935 peakDegree 18 image-segmentation rf 33
0.781076066790352 0.753246753246753 peakDegree 18 image-segmentation rpart 33
0.940012368583797 0.909090909090909 peakDegree 21 image-segmentation knn 33
0.936301793444651 0.891774891774892 peakDegree 8 image-segmentation knn 28
0.991341991341991 0.948051948051948 peakDegree 21 image-segmentation svmRadial 33
0.941249226963513 0.911976911976912 peakDegree 30 image-segmentation knn 29
0.987012987012987 0.945165945165945 peakDegree 8 image-segmentation svmRadial 28
0.991960420531849 0.95959595959596 peakDegree 30 image-segmentation svmRadial 29
0.943104514533086 0.920634920634921 peakDegree 23 image-segmentation knn 30
0.927025355596784 0.903318903318903 peakDegree 20 image-segmentation knn 23
0.942486085343228 0.893217893217893 peakDegree 5 image-segmentation knn 35
0.932591218305504 0.914862914862915 peakDegree 15 image-segmentation knn 30
0.990105132962276 0.946608946608947 peakDegree 23 image-segmentation svmRadial 30
0.991960420531849 0.945165945165945 peakDegree 20 image-segmentation svmRadial 23
0.991960420531849 0.935064935064935 peakDegree 5 image-segmentation svmRadial 35
1 0.919191919191919 peakDegree 21 image-segmentation rf 33
0.811997526283241 0.772005772005772 peakDegree 21 image-segmentation rpart 33
1 0.927849927849928 peakDegree 8 image-segmentation rf 28
0.821273964131107 0.787878787878788 peakDegree 8 image-segmentation rpart 28
0.98886827458256 0.96969696969697 peakDegree 15 image-segmentation svmRadial 30
0.935683364254793 0.883116883116883 peakDegree 28 image-segmentation knn 30
0.932591218305504 0.9004329004329 peakDegree 4 image-segmentation knn 27
0.940012368583797 0.897546897546898 peakDegree 6 image-segmentation knn 33
0.946196660482375 0.897546897546898 peakDegree 10 image-segmentation knn 32
0.931354359925789 0.897546897546898 peakDegree 9 image-segmentation knn 31
1 0.942279942279942 peakDegree 30 image-segmentation rf 29
0.794063079777365 0.780663780663781 peakDegree 30 image-segmentation rpart 29
0.937538651824366 0.910533910533911 peakDegree 2 image-segmentation knn 27
0.934446505875077 0.904761904761905 peakDegree 22 image-segmentation knn 29
0.936920222634508 0.896103896103896 peakDegree 13 image-segmentation knn 30
0.990105132962276 0.94949494949495 peakDegree 4 image-segmentation svmRadial 27
0.990105132962276 0.956709956709957 peakDegree 28 image-segmentation svmRadial 30
0.927025355596784 0.911976911976912 peakDegree 19 image-segmentation knn 31
0.991960420531849 0.94949494949495 peakDegree 6 image-segmentation svmRadial 33
0.993197278911565 0.950937950937951 peakDegree 10 image-segmentation svmRadial 32
0.986394557823129 0.940836940836941 peakDegree 9 image-segmentation svmRadial 31
0.984539270253556 0.948051948051948 peakDegree 2 image-segmentation svmRadial 27
0.924551638837353 0.901875901875902 peakDegree 17 image-segmentation knn 29
0.935064935064935 0.913419913419913 peakDegree 3 image-segmentation knn 42
0.990723562152134 0.955266955266955 peakDegree 22 image-segmentation svmRadial 29
0.986394557823129 0.953823953823954 peakDegree 13 image-segmentation svmRadial 30
1 0.927849927849928 peakDegree 20 image-segmentation rf 23
0.771799628942486 0.743145743145743 peakDegree 20 image-segmentation rpart 23
0.932591218305504 0.911976911976912 peakDegree 25 image-segmentation knn 25
1 0.940836940836941 peakDegree 23 image-segmentation rf 30
0.797155225726654 0.803751803751804 peakDegree 23 image-segmentation rpart 30
0.935064935064935 0.911976911976912 peakDegree 29 image-segmentation knn 31
0.991960420531849 0.971139971139971 peakDegree 19 image-segmentation svmRadial 31
0.929499072356215 0.910533910533911 peakDegree 24 image-segmentation knn 27
0.935064935064935 0.920634920634921 peakDegree 11 image-segmentation knn 25
0.990723562152134 0.966810966810967 peakDegree 17 image-segmentation svmRadial 29
0.98886827458256 0.95959595959596 peakDegree 3 image-segmentation svmRadial 42
0.99443413729128 0.966810966810967 peakDegree 25 image-segmentation svmRadial 25
1 0.924963924963925 peakDegree 5 image-segmentation rf 35
0.814471243042672 0.793650793650794 peakDegree 5 image-segmentation rpart 35
1 0.935064935064935 peakDegree 15 image-segmentation rf 30
0.797773654916512 0.796536796536797 peakDegree 15 image-segmentation rpart 30
0.992578849721707 0.943722943722944 peakDegree 29 image-segmentation svmRadial 31
0.984539270253556 0.962481962481962 peakDegree 24 image-segmentation svmRadial 27
0.991960420531849 0.963924963924964 peakDegree 11 image-segmentation svmRadial 25
0.941249226963513 0.917748917748918 peakDegree 7 image-segmentation knn 28
0.941249226963513 0.9004329004329 peakDegree 27 image-segmentation knn 27
1 0.917748917748918 peakDegree 4 image-segmentation rf 27
0.802102659245516 0.789321789321789 peakDegree 4 image-segmentation rpart 27
1 0.932178932178932 peakDegree 28 image-segmentation rf 30
1 0.920634920634921 peakDegree 2 image-segmentation rf 27
0.801484230055659 0.787878787878788 peakDegree 28 image-segmentation rpart 30
0.822510822510823 0.799422799422799 peakDegree 2 image-segmentation rpart 27
0.991341991341991 0.94949494949495 peakDegree 27 image-segmentation svmRadial 27
0.996289424860853 0.95959595959596 peakDegree 7 image-segmentation svmRadial 28
1 0.927849927849928 peakDegree 10 image-segmentation rf 32
1 0.911976911976912 peakDegree 9 image-segmentation rf 31
1 0.920634920634921 peakDegree 22 image-segmentation rf 29
0.771799628942486 0.743145743145743 peakDegree 9 image-segmentation rpart 31
0.830550401978973 0.795093795093795 peakDegree 10 image-segmentation rpart 32
0.792207792207792 0.766233766233766 peakDegree 22 image-segmentation rpart 29
1 0.929292929292929 peakDegree 6 image-segmentation rf 33
0.854669140383426 0.823953823953824 peakDegree 6 image-segmentation rpart 33
1 0.923520923520924 peakDegree 13 image-segmentation rf 30
0.807668521954236 0.770562770562771 peakDegree 13 image-segmentation rpart 30
1 0.939393939393939 peakDegree 25 image-segmentation rf 25
0.779220779220779 0.75036075036075 peakDegree 25 image-segmentation rpart 25
1 0.948051948051948 peakDegree 19 image-segmentation rf 31
1 0.922077922077922 peakDegree 17 image-segmentation rf 29
0.775510204081633 0.766233766233766 peakDegree 19 image-segmentation rpart 31
0.794681508967223 0.774891774891775 peakDegree 17 image-segmentation rpart 29
1 0.940836940836941 peakDegree 11 image-segmentation rf 25
0.804576376004947 0.776334776334776 peakDegree 11 image-segmentation rpart 25
1 0.929292929292929 peakDegree 24 image-segmentation rf 27
0.777365491651206 0.770562770562771 peakDegree 24 image-segmentation rpart 27
1 0.927849927849928 peakDegree 29 image-segmentation rf 31
0.799628942486085 0.787878787878788 peakDegree 29 image-segmentation rpart 31
1 0.930735930735931 peakDegree 3 image-segmentation rf 42
0.791589363017934 0.784992784992785 peakDegree 3 image-segmentation rpart 42
1 0.94949494949495 peakDegree 7 image-segmentation rf 28
1 0.926406926406926 peakDegree 27 image-segmentation rf 27
0.82312925170068 0.821067821067821 peakDegree 7 image-segmentation rpart 28
0.813852813852814 0.799422799422799 peakDegree 27 image-segmentation rpart 27
0.927125506072874 0.913461538461538 peakDegree 14 ionosphere knn 5
0.923076923076923 0.903846153846154 peakDegree 14 ionosphere svmRadial 5
1 0.875 peakDegree 14 ionosphere rf 5
0.931174089068826 0.817307692307692 peakDegree 14 ionosphere rpart 5
0.927125506072874 0.932692307692308 peakDegree 16 ionosphere knn 7
0.947368421052632 0.942307692307692 peakDegree 16 ionosphere svmRadial 7
1 0.932692307692308 peakDegree 16 ionosphere rf 7
0.927125506072874 0.884615384615385 peakDegree 16 ionosphere rpart 7
0.955465587044534 0.913461538461538 peakDegree 1 ionosphere knn 9
0.987854251012146 0.942307692307692 peakDegree 1 ionosphere svmRadial 9
1 0.913461538461538 peakDegree 1 ionosphere rf 9
0.923076923076923 0.875 peakDegree 1 ionosphere rpart 9
0.927125506072874 0.942307692307692 peakDegree 26 ionosphere knn 6
0.967611336032389 0.932692307692308 peakDegree 26 ionosphere svmRadial 6
1 0.903846153846154 peakDegree 26 ionosphere rf 6
0.94331983805668 0.855769230769231 peakDegree 26 ionosphere rpart 6
0.94331983805668 0.923076923076923 peakDegree 12 ionosphere knn 10
0.939271255060729 0.942307692307692 peakDegree 12 ionosphere svmRadial 10
1 0.913461538461538 peakDegree 12 ionosphere rf 10
0.939271255060729 0.923076923076923 peakDegree 12 ionosphere rpart 10
0.923076923076923 0.932692307692308 peakDegree 18 ionosphere knn 10
0.959514170040486 0.951923076923077 peakDegree 18 ionosphere svmRadial 10
1 0.932692307692308 peakDegree 18 ionosphere rf 10
0.935222672064777 0.894230769230769 peakDegree 18 ionosphere rpart 10
0.923076923076923 0.951923076923077 peakDegree 21 ionosphere knn 9
0.979757085020243 0.913461538461538 peakDegree 21 ionosphere svmRadial 9
1 0.913461538461538 peakDegree 21 ionosphere rf 9
0.935222672064777 0.932692307692308 peakDegree 21 ionosphere rpart 9
0.94331983805668 0.932692307692308 peakDegree 8 ionosphere knn 6
0.963562753036437 0.942307692307692 peakDegree 8 ionosphere svmRadial 6
1 0.951923076923077 peakDegree 8 ionosphere rf 6
0.931174089068826 0.884615384615385 peakDegree 8 ionosphere rpart 6
0.919028340080972 0.923076923076923 peakDegree 30 ionosphere knn 9
0.975708502024291 0.951923076923077 peakDegree 30 ionosphere svmRadial 9
1 0.875 peakDegree 30 ionosphere rf 9
0.947368421052632 0.865384615384615 peakDegree 30 ionosphere rpart 9
0.935222672064777 0.894230769230769 peakDegree 20 ionosphere knn 8
0.963562753036437 0.903846153846154 peakDegree 20 ionosphere svmRadial 8
1 0.884615384615385 peakDegree 20 ionosphere rf 8
0.935222672064777 0.807692307692308 peakDegree 20 ionosphere rpart 8
0.955465587044534 0.923076923076923 peakDegree 23 ionosphere knn 8
0.963562753036437 0.923076923076923 peakDegree 23 ionosphere svmRadial 8
1 0.903846153846154 peakDegree 23 ionosphere rf 8
0.955465587044534 0.884615384615385 peakDegree 23 ionosphere rpart 8
0.959514170040486 0.884615384615385 peakDegree 5 ionosphere knn 8
0.995951417004049 0.875 peakDegree 5 ionosphere svmRadial 8
1 0.875 peakDegree 5 ionosphere rf 8
0.955465587044534 0.951923076923077 peakDegree 15 ionosphere knn 11
0.935222672064777 0.855769230769231 peakDegree 5 ionosphere rpart 8
0.979757085020243 0.961538461538462 peakDegree 15 ionosphere svmRadial 11
1 0.961538461538462 peakDegree 15 ionosphere rf 11
0.894736842105263 0.865384615384615 peakDegree 15 ionosphere rpart 11
0.963562753036437 0.961538461538462 peakDegree 4 ionosphere knn 10
0.987854251012146 0.942307692307692 peakDegree 4 ionosphere svmRadial 10
0.959514170040486 0.942307692307692 peakDegree 2 ionosphere knn 9
0.94331983805668 0.923076923076923 peakDegree 28 ionosphere knn 7
